-52.5,-250,0.38459139782992213
-42.5,-250,0.3808339774194856
-32.5,-250,0.3732048392373124
-22.5,-250,0.3729589860771585
-12.5,-250,0.37699901730054386
-2.5,-250,0.3747817829738738
7.5,-250,0.3736535057436512
17.5,-250,0.37195375805032155
27.5,-250,0.370293979560151
37.5,-250,0.3704569701133343
47.5,-250,0.3712107717622332
57.5,-250,0.36975505681955084
67.5,-250,0.3731548705612509
77.5,-250,0.36389648291153703
87.5,-250,0.3675025566477283
97.5,-250,0.3689312773845971
107.5,-250,0.36898213630977883
117.5,-250,0.3672416654895479
127.5,-250,0.35800899279318693
137.5,-250,0.3585249029796342
147.5,-250,0.3567788604729378
157.5,-250,0.34703107607480704
167.5,-250,0.332033776494646
177.5,-250,0.3388335898082024
187.5,-250,0.2781088235559521
197.5,-250,0.2875781925841134
207.5,-250,0.24264104036360656
217.5,-250,0.09446527227913487
227.5,-250,0.0
237.5,-250,0.0
247.5,-250,0.0
257.5,-250,0.0
-52.5,-240,0.3808453358912191
-42.5,-240,0.381858067890491
-32.5,-240,0.3734036632118699
-22.5,-240,0.37873003745912925
-12.5,-240,0.38231450923968424
-2.5,-240,0.37438861130961676
7.5,-240,0.3715558829514183
17.5,-240,0.37098822260574493
27.5,-240,0.3788964067111012
37.5,-240,0.3732832146231352
47.5,-240,0.3703933512794802
57.5,-240,0.36826247059067246
67.5,-240,0.37364683649541447
77.5,-240,0.36883029343981777
87.5,-240,0.37019331210156703
97.5,-240,0.3731105784449191
107.5,-240,0.3668609953106054
117.5,-240,0.361088049184271
127.5,-240,0.3636760509551615
137.5,-240,0.35964534862130926
147.5,-240,0.35567045327409536
157.5,-240,0.35144406945442064
167.5,-240,0.3460347440536799
177.5,-240,0.32904646010964245
187.5,-240,0.324143844341547
197.5,-240,0.2848729259598588
207.5,-240,0.28245658680110786
217.5,-240,0.25758640109351516
227.5,-240,0.14348206607348446
237.5,-240,0.10016493726377533
247.5,-240,0.13241728149923535
257.5,-240,0.09746287373058146
-52.5,-230,0.3837213528510069
-42.5,-230,0.38273484148995074
-32.5,-230,0.37686041403651055
-22.5,-230,0.3786936532609082
-12.5,-230,0.3775830247491675
-2.5,-230,0.3762866471217922
7.5,-230,0.3714759475221226
17.5,-230,0.3724382076981891
27.5,-230,0.37632707177693164
37.5,-230,0.37340601565653936
47.5,-230,0.3728385443901929
57.5,-230,0.3680716870724468
67.5,-230,0.3770477981633414
77.5,-230,0.3754325880062116
87.5,-230,0.37561236070202153
97.5,-230,0.3754588678403469
107.5,-230,0.3691130964057802
117.5,-230,0.36625496844231115
127.5,-230,0.3636646956176698
137.5,-230,0.35971120530809464
147.5,-230,0.3570347685313642
157.5,-230,0.3518862316559178
167.5,-230,0.34714114592525125
177.5,-230,0.3339161116069032
187.5,-230,0.31715913662956197
197.5,-230,0.30276552089435105
207.5,-230,0.28450457248380984
217.5,-230,0.2512255850539597
227.5,-230,0.208309290832618
237.5,-230,0.15548930244062312
247.5,-230,0.07043656512571846
257.5,-230,0.08746310577857816
-52.5,-220,0.3853475115210829
-42.5,-220,0.37868560554676267
-32.5,-220,0.37641384839112635
-22.5,-220,0.3782141472783077
-12.5,-220,0.3776484455352101
-2.5,-220,0.3772582939794707
7.5,-220,0.37429690881526795
17.5,-220,0.3757115799829456
27.5,-220,0.3763867355623918
37.5,-220,0.37159664801944964
47.5,-220,0.369370459901735
57.5,-220,0.3710345745490205
67.5,-220,0.37662319462852556
77.5,-220,0.37493892987494803
87.5,-220,0.37009311800385086
97.5,-220,0.3728397076138905
107.5,-220,0.36893423761458755
117.5,-220,0.36890204145074357
127.5,-220,0.3679370740211487
137.5,-220,0.36612406108886875
147.5,-220,0.3545424306126311
157.5,-220,0.34808503560550563
167.5,-220,0.3468478739557824
177.5,-220,0.33802947612031603
187.5,-220,0.3276744293748195
197.5,-220,0.31204779256601145
207.5,-220,0.29229339998072634
217.5,-220,0.28933423430225763
227.5,-220,0.2650170648356495
237.5,-220,0.1859868707784128
247.5,-220,0.14637283138530094
257.5,-220,0.10822801983422098
-52.5,-210,0.3798174932080192
-42.5,-210,0.38300586023666366
-32.5,-210,0.38286495588224523
-22.5,-210,0.380110529108036
-12.5,-210,0.38124344507756547
-2.5,-210,0.38101647662490523
7.5,-210,0.3806914913681824
17.5,-210,0.37861730038041524
27.5,-210,0.379254348577128
37.5,-210,0.37620109181437567
47.5,-210,0.36773835090994833
57.5,-210,0.37446906723271006
67.5,-210,0.3770283710312312
77.5,-210,0.3722719460331004
87.5,-210,0.37127924092575276
97.5,-210,0.37436373256642036
107.5,-210,0.37220102971717267
117.5,-210,0.3706431555617067
127.5,-210,0.367715545416215
137.5,-210,0.36473806148491383
147.5,-210,0.3548140901323681
157.5,-210,0.35268869810385883
167.5,-210,0.34673725024363794
177.5,-210,0.3420004254918197
187.5,-210,0.33858199883396983
197.5,-210,0.32904105246537524
207.5,-210,0.3181113723597067
217.5,-210,0.297025348528802
227.5,-210,0.2816161147952686
237.5,-210,0.2642726604854414
247.5,-210,0.2143229243493578
257.5,-210,0.1776747373470405
-52.5,-200,0.38537998131728485
-42.5,-200,0.39131766161524933
-32.5,-200,0.38870150021873306
-22.5,-200,0.38421640877662067
-12.5,-200,0.38566802347919543
-2.5,-200,0.3844897276065273
7.5,-200,0.3822612267186245
17.5,-200,0.3815860527769313
27.5,-200,0.379081555736384
37.5,-200,0.3799021197261732
47.5,-200,0.3787933997648504
57.5,-200,0.38270881276698815
67.5,-200,0.37863277176451676
77.5,-200,0.3744704065648787
