-52.5,-250,0,0.39626744387277557,4,1.1888023316183265
-42.5,-250,0,0.4010168848892402,4,1.2030506546677207
-32.5,-250,9,0.39728143958265438,4,1.191844318747963
-22.5,-250,50,0.39414789021494723,4,1.1824436706448416
-12.5,-250,91,0.39096759756837196,4,1.1729027927051159
-2.5,-250,86,0.38994690031610718,4,1.1698407009483214
7.5,-250,52,0.39104413882601313,4,1.1731324164780395
17.5,-250,35,0.3919662032998692,4,1.1758986098996076
27.5,-250,21,0.39116371212512102,4,1.1734911363753633
37.5,-250,19,0.38796685485179239,4,1.163900564555377
47.5,-250,9,0.38795599070482095,4,1.1638679721144627
57.5,-250,13,0.38880498689311921,4,1.1664149606793577
67.5,-250,14,0.3875479536101516,4,1.1626438608304548
77.5,-250,3,0.38961145544768772,14,1.1688343663430631
87.5,-250,10,0.39210760160735642,14,1.1763228048220693
97.5,-250,5,0.39753273499985559,14,1.1925982049995667
107.5,-250,2,0.39219277038657846,14,1.1765783111597352
117.5,-250,5,0.38730460665646999,14,1.1619138199694099
127.5,-250,0,0.38503374365162724,14,1.1551012309548816
137.5,-250,0,0.38623380113691358,14,1.1587014034107408
147.5,-250,1,0.38283988249729528,14,1.148519647491886
157.5,-250,1,0.37823948341554403,14,1.1347184502466321
167.5,-250,0,0.3724729991293147,14,1.117418997387944
177.5,-250,1,0.35014482938792701,14,1.050434488163781
187.5,-250,1,0.33113861141395118,14,0.99341583424185353
197.5,-250,0,0.32854399336370538,14,0.98563198009111608
207.5,-250,0,0.2575190964701497,14,0.77255728941044899
217.5,-250,0,0.18152255409389001,14,0.54456766228166997
227.5,-250,0,0.14018091779403211,14,0.42054275338209629
237.5,-250,0,0.21442111783433182,14,0.64326335350299546
247.5,-250,0,0.2561665437599861,16,0.76849963127995835
257.5,-250,0,0.148258449362977,16,0.44477534808893099
-52.5,-240,0,0.39898722916858192,4,1.1969616875057458
-42.5,-240,8,0.39883512708535634,4,1.1965053812560691
-32.5,-240,59,0.39636218804006323,4,1.1890865641201898
-22.5,-240,301,0.39602186578875637,4,1.188065597366269
-12.5,-240,469,0.39143047812970483,4,1.1742914343891144
-2.5,-240,815,0.39345688764374348,4,1.1803706629312305
7.5,-240,565,0.39369340480951764,4,1.1810802144285528
17.5,-240,440,0.390714935643794,4,1.172144806931382
27.5,-240,351,0.39108919212637405,4,1.1732675763791223
37.5,-240,197,0.39200034865766775,4,1.1760010459730033
47.5,-240,159,0.39302957618810042,4,1.1790887285643012
57.5,-240,125,0.39075421733721366,4,1.172262652011641
67.5,-240,87,0.39234702716814707,4,1.1770410815044412
77.5,-240,69,0.38979883959930367,14,1.169396518797911
87.5,-240,54,0.39432730772929309,14,1.1829819231878793
97.5,-240,43,0.39021866998005522,14,1.1706560099401657
107.5,-240,33,0.3872631851434376,14,1.1617895554303128
117.5,-240,27,0.38768137473567421,14,1.1630441242070226
127.5,-240,13,0.38481383784977718,14,1.1544415135493316
137.5,-240,3,0.38424905117816055,14,1.1527471535344818
147.5,-240,4,0.38089078749760413,14,1.1426723624928126
157.5,-240,0,0.37983366920327588,14,1.1395010076098278
167.5,-240,0,0.36780948576283801,14,1.103428457288514
177.5,-240,0,0.35866050184291265,14,1.0759815055287381
187.5,-240,0,0.35156485140285543,14,1.0546945542085662
197.5,-240,0,0.33355224313962006,14,1.0006567294188602
207.5,-240,0,0.34789847600492207,14,1.0436954280147661
217.5,-240,0,0.30864378431228401,14,0.92593135293685191
227.5,-240,0,0.18120078746839999,14,0.54360236240519988
237.5,-240,0,0.22563958340561849,16,0.67691875021685555
247.5,-240,1,0.20030420513846028,16,0.60091261541538088
257.5,-240,0,0.13884393926757468,16,0.41653181780272402
-52.5,-230,0,0.39954909283371448,4,1.1986472785011435
-42.5,-230,12,0.39761746648250135,4,1.1928523994475042
-32.5,-230,64,0.39893185241665446,4,1.1967955572499633
-22.5,-230,181,0.39386920732669506,4,1.1816076219800853
-12.5,-230,298,0.3963663962624121,4,1.1890991887872364
-2.5,-230,682,0.39569349101492907,4,1.1870804730447873
7.5,-230,562,0.39267958386750135,4,1.1780387516025039
17.5,-230,439,0.38995730405598555,4,1.1698719121679568
27.5,-230,310,0.38854113802789259,4,1.1656234140836779
37.5,-230,175,0.39118583517638406,4,1.1735575055291523
47.5,-230,126,0.3879435253572705,4,1.1638305760718115
57.5,-230,106,0.38814271924390104,4,1.1644281577317031
67.5,-230,81,0.38872801800199069,4,1.166184054005972
77.5,-230,51,0.3940082405871741,14,1.1820247217615221
87.5,-230,91,0.39110540590694182,14,1.1733162177208254
97.5,-230,124,0.38624705871201814,14,1.1587411761360544
107.5,-230,134,0.3894458234645789,14,1.1683374703937368
117.5,-230,127,0.38913808319024973,14,1.1674142495707494
127.5,-230,59,0.3830130122839745,14,1.1490390368519234
137.5,-230,32,0.38245397921434932,14,1.1473619376430482
147.5,-230,19,0.3807676552591957,14,1.1423029657775872
157.5,-230,6,0.37621392554799921,14,1.1286417766439976
167.5,-230,3,0.37224300033113444,14,1.1167290009934034
177.5,-230,1,0.36945986628875915,14,1.1083795988662775
187.5,-230,0,0.35715027377845288,14,1.0714508213353586
197.5,-230,0,0.34334530525824813,14,1.0300359157747443
207.5,-230,0,0.33106297992821598,14,0.99318893978464795
217.5,-230,0,0.33349510693620116,14,1.0004853208086035
227.5,-230,0,0.30656931766032958,16,0.91970795298098862
237.5,-230,0,0.23715244618613118,16,0.71145733855839355
247.5,-230,0,0.24232163366434634,16,0.72696490099303901
257.5,-230,0,0.20953502483055242,16,0.62860507449165726
